page,name_en,gi,line
131,with Arabic coffee UAE 2010,53,"with Arabic coffee UAE 2010 53±6 19 Normal, 13 50 NS Glucose, 2h Standard Capillary,"
131,Oman 2020*,77,"Oman 2020* 77±3 27 Normal, 12 50 NS Glucose, 2h Standard Capillary,"
131,"1969 Fendal (boiled sweet potato, dates added to cooking water) UAE 2017*",74,"1969 Fendal (boiled sweet potato, dates added to cooking water) UAE 2017* 74±7 26 Normal, 20 50 157.9 Glucose, 2h Standard Capillary,"
131,"served with Omani coffee (130 mL, 225 mg caffeine) Oman 2020*",65,"served with Omani coffee (130 mL, 225 mg caffeine) Oman 2020* 65±5 23 Normal, 12 50 NS Glucose, 2h Standard Capillary,"
132,served with water Oman 2020*,72,"served with water Oman 2020* 72±4 25 Normal, 12 50 NS Glucose, 2h Standard Capillary,"
132,"1972 Habba Hamra (red seed drink, containing evaporated milk ) UAE 2017*",47,"1972 Habba Hamra (red seed drink, containing evaporated milk ) UAE 2017* 47±3 16 Normal, 15 50 314.1 Glucose, 2h Standard Capillary,"
132,"1973 Harees, beef (whole wheat served with meat) UAE 2017*",42,"1973 Harees, beef (whole wheat served with meat) UAE 2017* 42±2 15 Normal, 15 50 323.0 Glucose, 2h Standard Capillary,"
132,1974 Khabisa (semolina pudding with cardamom) UAE 2017*,67,"1974 Khabisa (semolina pudding with cardamom) UAE 2017* 67±4 23 Normal, 15 50 89.0 Glucose, 2h Standard Capillary,"
132,1975 Khameer bread (baked bread) UAE 2017*,47,"1975 Khameer bread (baked bread) UAE 2017* 47±3 16 Normal, 15 50 91.1 Glucose, 2h Standard Capillary,"
132,1976 Khanfaroosh (Doughnut cake) UAE 2017*,45,"1976 Khanfaroosh (Doughnut cake) UAE 2017* 45±3 16 Normal, 15 50 126.3 Glucose, 2h Standard Capillary,"
132,1977 Legemat (Doughnut cake) UAE 2017*,44,"1977 Legemat (Doughnut cake) UAE 2017* 44±4 15 Normal, 15 50 113.1 Glucose, 2h Standard Capillary,"
132,"1978 Machbous, fish (Basmati rice with fish) UAE 2017*",60,"1978 Machbous, fish (Basmati rice with fish) UAE 2017* 60±3 21 Normal, 20 50 277.8 Glucose, 2h Standard Capillary,"
132,1979 Muhalla bread (Emirati sweet crepe) UAE 2017*,77,"1979 Muhalla bread (Emirati sweet crepe) UAE 2017* 77±2 27 Normal, 15 50 73.9 Glucose, 2h Standard Capillary,"
132,1980 Regag bread (Thin crispy crepe) UAE 2017*,76,"1980 Regag bread (Thin crispy crepe) UAE 2017* 76±7 27 Normal, 25 50 112.9 Glucose, 2h Standard Capillary,"
132,"1981 Sambosa vegetable, fried in oil, served with water Oman 2020*",60,"1981 Sambosa vegetable, fried in oil, served with water Oman 2020* 60±5 21 Normal, 12 50 NS Glucose, 2h Standard Capillary,"
132,"(130 mL, 225 mg caffeine) Oman 2020*",57,"(130 mL, 225 mg caffeine) Oman 2020* 57±4 20 Normal, 12 50 NS Glucose, 2h Standard Capillary,"
132,"1983 Thareed, beef (Regag bread served with meat stew) UAE 2017*",74,"1983 Thareed, beef (Regag bread served with meat stew) UAE 2017* 74±3 26 Normal, 15 50 460.0 Glucose, 2h Standard Capillary,"
132,"1984 Baked Barbecued Pork Puff, instant (Hoixe Cake Shop, H .K.) China 2010*",55,"1984 Baked Barbecued Pork Puff, instant (Hoixe Cake Shop, H .K.) China 2010* 55±8 19 Normal, 15 50 161 Glucose, 2h Standard Capillary,"
132,"1985 Barbecue pork bun, instant (Maxim's MX, H.K.) China 2010*",69,"1985 Barbecue pork bun, instant (Maxim's MX, H.K.) China 2010* 69±9 24 Normal, 15 50 119 Glucose, 2h Standard Capillary,"
132,Singapore 2015*,62,"Singapore 2015* 62±6 22 Normal, 11 50 657.9 Glucose, 2h Standard Capillary,"
132,Singapore 2015*,35,"Singapore 2015* 35±3 12 Normal, 11 50 61.9 Glucose, 2h Standard Capillary,"
133,"1988 Bread, Garden milk bar bun China 2010*",73,"1988 Bread, Garden milk bar bun China 2010* 73±8 26 Normal, 10 50 105 Glucose, 2h Standard Capillary,"
133,"1989 Bun, white, filled with red bean paste Singapore 2018*",58,"1989 Bun, white, filled with red bean paste Singapore 2018* 58±4 20 Normal, 19 50 106 Glucose, 2h Standard Capillary,"
133,"1990 Bun, steamed, made from wheat flour China 2016",85,"1990 Bun, steamed, made from wheat flour China 2016 85±7 30 Normal, 10 25 47.6 Glucose, 2h Standard Capillary,"
133,"1991 Bun, white, steamed Chinese Malaysia 2018*",58,"1991 Bun, white, steamed Chinese Malaysia 2018* 58±3 20 Normal, 19 50 88 Glucose, 2h Standard Capillary,"
133,"1992 Butter rice, warm white rice and 10 g butter16 Japan 2003",79,"1992 Butter rice, warm white rice and 10 g butter16 Japan 2003 79±12 28 Normal, 10 50 157 Rice17, 2h Standard Capillary,"
133,1993 Cake crisp China 2005,59,"1993 Cake crisp China 2005 59±2 21 Normal, 10 50 NS Glucose, 2h Standard Venous, NS NS 12"
133,China 2020,53,"China 2020 53±5 19 Normal, 12 25 62.5 Glucose, 2h Standard Capillary,"
133,China 2020,42,"China 2020 42±4 15 Normal, 12 25 71.4 Glucose, 2h Standard Capillary,"
133,"& Confectionary, Singapore) Singapore 2015*",66,"& Confectionary, Singapore) Singapore 2015* 66±7 23 Normal, 10 50 154.8 Glucose, 2h Standard Capillary,"
133,Singapore 2015*,81,"Singapore 2015* 81±7 28 Normal, 10 50 277.8 Glucose, 2h Standard Capillary,"
133,Singapore 2015*,77,"Singapore 2015* 77±8 27 Normal, 10 50 316.5 Glucose, 2h Standard Capillary,"
133,China 2010*,47,"China 2010* 47±3 16 Normal, 15 50 333 Glucose, 2h Standard Capillary,"
133,plan rice four (Wei Cian Foods Private Limited) Singapore 2015*,86,"plan rice four (Wei Cian Foods Private Limited) Singapore 2015* 86±11 30 Normal, 10 50 392.2 Glucose, 2h Standard Capillary,"
133,chicken and potatoes (Old Chang Kee (S) Private Limited) Singapore 2015*,41,"chicken and potatoes (Old Chang Kee (S) Private Limited) Singapore 2015* 41±4 14 Normal, 11 50 129.6 Glucose, 2h Standard Capillary,"
133,2002 Curry rice16 Japan 2003,67,"2002 Curry rice16 Japan 2003 67±8 23 Normal, 10 50 224 Rice17, 2h Standard Capillary,"
133,2003 Curry rice with processed cheese16 Japan 2003,55,"2003 Curry rice with processed cheese16 Japan 2003 55±9 19 Normal, 10 50 255 Rice17, 2h Standard Capillary,"
133,"2004 Dumpling, containing meat and shallots China 2005",28,"2004 Dumpling, containing meat and shallots China 2005 28±3 10 Normal, 10 50 NS Glucose, 2h Standard Venous, NS NS 12"
133,"fillings (Tibet Jingu Agricultural High Tech. Tibet, Ch ina) China 2020",43,"fillings (Tibet Jingu Agricultural High Tech. Tibet, Ch ina) China 2020 43±4 15 Normal, 12 50 224.1 Glucose, 2h Standard Capillary,"
134,"MX, Hong Kong) China 2010*",45,"MX, Hong Kong) China 2010* 45±3 16 Normal, 15 50 143 Glucose, 2h Standard Capillary,"
134,"2007 Fried Fritter, instant (Ocean Empire International Ltd. , H.K.) China 2010*",69,"2007 Fried Fritter, instant (Ocean Empire International Ltd. , H.K.) China 2010* 69±9 24 Normal, 15 50 139 Glucose, 2h Standard Capillary,"
134,"2008 Fried Rice in Yangzhou-style, instant China 2010*",80,"2008 Fried Rice in Yangzhou-style, instant China 2010* 80±6 28 Normal, 15 50 217 Glucose, 2h Standard Capillary,"
134,2009 Fried rice vermicelli in Singapore -style China 2010*,54,"2009 Fried rice vermicelli in Singapore -style China 2010* 54±6 19 Normal, 15 50 333 Glucose, 2h Standard Capillary,"
134,2010 Fried rice vermicelli in Singapore -style China 2010*,58,"2010 Fried rice vermicelli in Singapore -style China 2010* 58±9 20 Normal, 15 25 167 Glucose, 2h Standard Capillary,"
134,with roasted ground soybean 16 Japan 2003,65,"with roasted ground soybean 16 Japan 2003 65±4 23 Normal, 9 50 122 Rice17, 2h Standard Capillary,"
134,"Meng Rice Co., Bangkok, Thailand) Thailand 2000",94,"Meng Rice Co., Bangkok, Thailand) Thailand 2000 94±6 33 Normal, 11 50 65.5 Glucose, 2h Standard Capillary,"
134,2013 Glutinous rice ball with cut glutinous cake (mochi) 16 Japan 2003,48,"2013 Glutinous rice ball with cut glutinous cake (mochi) 16 Japan 2003 48±5 17 Normal, 9 50 132 Rice17, 2h Standard Capillary,"
134,H.K.; Boiled China 2010*,61,"H.K.; Boiled China 2010* 61±10 21 Normal, 15 50 115 Glucose, 2h Standard Capillary,"
134,"Co., LTD., China) China 2010*",54,"Co., LTD., China) China 2010* 54±6 19 Normal, 15 50 333 Glucose, 2h Standard Capillary,"
134,"2016 Hokkien noodles (Fantastic Fresh, Australia) Australia 2015",58,"2016 Hokkien noodles (Fantastic Fresh, Australia) Australia 2015 58±3 20 Normal, 10 50 135.8 Glucose, 2h Standard Capillary,"
134,China 2010*,67,"China 2010* 67±5 23 Normal, 10 50 75 Glucose, 2h Standard Capillary,"
134,boiled water added China 2010*,94,"boiled water added China 2010* 94±12 33 Normal, 10 50 64,6 Glucose, 2h Standard Capillary,"
134,boiled water added China 2010*,108,"boiled water added China 2010* 108±8 38 Normal, 10 50 64,4 Glucose, 2h Standard Capillary,"
134,2020 Kaya Butter Toast (Just Acia Private Limited) Singapore 2015*,49,"2020 Kaya Butter Toast (Just Acia Private Limited) Singapore 2015* 49±4 17 Normal, 11 50 108.7 Glucose, 2h Standard Capillary,"
134,2021 Lo Mai Gai (Hock Seng Food Private Limited) Singapore 2015*,106,"2021 Lo Mai Gai (Hock Seng Food Private Limited) Singapore 2015* 106±12 37 Normal, 12 50 176.6 Glucose, 2h Standard Capillary,"
134,2022 Low-protein white rice with dried sea algae 16 Japan 2003,70,"2022 Low-protein white rice with dried sea algae 16 Japan 2003 70±7 25 Normal, 10 50 125 Rice17, 2h Standard Capillary,"
134,"2023 ""Mai-Lai"" Cake, Instant, prepared freshly in the morning China 2010*",61,"2023 ""Mai-Lai"" Cake, Instant, prepared freshly in the morning China 2010* 61±8 21 Normal, 15 50 114 Glucose, 2h Standard Capillary,"
135,"yolk) (Maxim’s Caterers Limited, Hong Kong) Hong Kong 2014",30,"yolk) (Maxim’s Caterers Limited, Hong Kong) Hong Kong 2014 30±4 11 Normal, 10 50 96.7 Glucose, 2h Standard Capillary,"
135,Hong Kong 2014,29,"Hong Kong 2014 29±5 10 Normal, 10 50 102.0 Glucose, 2h Standard Capillary,"
135,"nut) (Maxim’s Caterers Limited, Hong Kong) Hong Kong 2014",40,"nut) (Maxim’s Caterers Limited, Hong Kong) Hong Kong 2014 40±4 14 Normal, 10 50 91.4 Glucose, 2h Standard Capillary,"
135,Hong Kong 2014,33,"Hong Kong 2014 33±3 12 Normal, 10 50 82.1 Glucose, 2h Standard Capillary,"
135,"Wah Bakery Shop, Hong Kong) China 2010*",56,"Wah Bakery Shop, Hong Kong) China 2010* 56±7 20 Normal, 15 50 80 Glucose, 2h Standard Capillary,"
135,"noodles), dried, boiled China 2000",39,"noodles), dried, boiled China 2000 39±9 14 Normal, 12 50 60.4 Glucose, 2h Standard Capillary,"
135,"(Longkow Company, Taipei, Taiwan) 22 Taiwan 2010*",20,"(Longkow Company, Taipei, Taiwan) 22 Taiwan 2010* 20±0.4 7 Normal, 10 50 64 Bread, 2h Standard Capillary,"
135,2031 Nasi Lemak (Old Chang Kee (S) Private Limited) Singapore 2015*,66,"2031 Nasi Lemak (Old Chang Kee (S) Private Limited) Singapore 2015* 66±5 23 Normal, 12 50 179.2 Glucose, 2h Standard Capillary,"
135,"(wheat flour), boiled 3 min China 2010*",65,"(wheat flour), boiled 3 min China 2010* 65±4 23 Normal, 10 50 75,4 Glucose, 2h Standard Capillary,"
135,boiled 3 min China 2010*,88,"boiled 3 min China 2010* 88±8 31 Normal, 10 50 105,2 Glucose, 2h Standard Capillary,"
135,"2034 Noodles, potato, served with meat, NS China 2005",17,"2034 Noodles, potato, served with meat, NS China 2005 17±3 6 Normal, 9 50 NS Glucose, 2h Standard Venous, NS NS 12"
135,"coconut milk, eggs, and oil) (Dilys Creation, Singapore) Singapore 2015*",46,"coconut milk, eggs, and oil) (Dilys Creation, Singapore) Singapore 2015* 46±6 16 Normal, 11 50 148.1 Glucose, 2h Standard Capillary,"
135,2036 Pill potato and yam powder China 2005,35,"2036 Pill potato and yam powder China 2005 35±4 12 Normal, 9 50 NS Glucose, 2h Standard Venous, NS NS 12"
135,"2037 ""Pineapple"" bun, instant (Hoixe Cake Shop, H.K.) China 2010*",65,"2037 ""Pineapple"" bun, instant (Hoixe Cake Shop, H.K.) China 2010* 65±8 23 Normal, 15 50 91 Glucose, 2h Standard Capillary,"
135,Singapore 2015*,97,"Singapore 2015* 97±12 34 Normal, 11 50 184.7 Glucose, 2h Standard Capillary,"
135,"2039 Plain steamed vermicelli roll, instant China 2010*",90,"2039 Plain steamed vermicelli roll, instant China 2010* 90±8 32 Normal, 15 50 238 Glucose, 2h Standard Capillary,"
135,2040 Potato noodles with meat China 2005,17,"2040 Potato noodles with meat China 2005 17±3 6 Normal, 9 50 NS Glucose, 2h Standard Venous, NS NS 12"
135,"LTD., China) China 2010*",75,"LTD., China) China 2010* 75±8 26 Normal, 15 50 263 Glucose, 2h Standard Capillary,"
136,"2042 Rice gruel with dried algae (Satou Co Ltd., Japan) 16 Japan 2003",81,"2042 Rice gruel with dried algae (Satou Co Ltd., Japan) 16 Japan 2003 81±10 28 Normal, 10 50 659 Rice17, 2h Standard Capillary,"
136,"2043 Roasted rice ball (Satou Co Ltd., Japan) 16 Japan 2003",77,"2043 Roasted rice ball (Satou Co Ltd., Japan) 16 Japan 2003 77±6 27 Normal, 9 50 140 Rice17, 2h Standard Capillary,"
136,"International Ltd., H.K.) China 2010*",69,"International Ltd., H.K.) China 2010* 69±8 24 Normal, 15 50 200 Glucose, 2h Standard Capillary,"
136,China 2010*,81,"China 2010* 81±7 28 Normal, 15 25 100 Glucose, 2h Standard Capillary,"
136,"2046 Soba noodles, instant, reheated in hot water, served with soup Japan 2003",46,"2046 Soba noodles, instant, reheated in hot water, served with soup Japan 2003 46±9 16 Normal, 9 50 185 Rice17, 2h Standard Capillary,"
136,"2047 Spring roll, instant China 2010*",50,"2047 Spring roll, instant China 2010* 50±5 18 Normal, 15 25 114 Glucose, 2h Standard Capillary,"
136,"2048 Stuffed bun, with shallots and meat, steamed China 2005",39,"2048 Stuffed bun, with shallots and meat, steamed China 2005 39±4 14 Normal, 10 50 NS Glucose, 2h Standard Venous, NS NS 12"
136,"2049 Sushi, brown rice, vegetable and tofu Australia 2010",45,"2049 Sushi, brown rice, vegetable and tofu Australia 2010 45±3 16 Normal, 10 50 239.9 Glucose, 2h Standard Capillary,"
136,"2050 Sushi, salmon ('I Love Sushi', Sydney, Australia) Australia 2001",48,"2050 Sushi, salmon ('I Love Sushi', Sydney, Australia) Australia 2001 48±8 17 Normal, 10 25 69.0 Glucose, 2h Standard Capillary,"
136,"2051 Steamed glutinous rice roll, instant China 2010*",89,"2051 Steamed glutinous rice roll, instant China 2010* 89±8 31 Normal, 15 50 109 Glucose, 2h Standard Capillary,"
136,"2052 Sticky rice wrapped in lotus leaf, instant (Maxim's MX, H.K.) China 2010*",83,"2052 Sticky rice wrapped in lotus leaf, instant (Maxim's MX, H.K.) China 2010* 83±5 29 Normal, 15 50 167 Glucose, 2h Standard Capillary,"
136,"2053 Sweet milky bun, instant China 2010*",67,"2053 Sweet milky bun, instant China 2010* 67±5 23 Normal, 15 50 114 Glucose, 2h Standard Capillary,"
136,China 2010*,72,"China 2010* 72±8 25 Normal, 15 50 114 Glucose, 2h Standard Capillary,"
136,"cm cubes, steamed by rice cooker 22 Taiwan 2010*",49,"cm cubes, steamed by rice cooker 22 Taiwan 2010* 49±0.2 17 Normal, 10 50 62 Bread, 2h Standard Capillary,"
136,"2056 Tuna Fish Bun, instant (Maxim's MX, H.K.) China 2010*",46,"2056 Tuna Fish Bun, instant (Maxim's MX, H.K.) China 2010* 46±4 16 Normal, 15 50 139 Glucose, 2h Standard Capillary,"
136,"Shokuhin, Japan) 16 Japan 2003",48,"Shokuhin, Japan) 16 Japan 2003 48±5 17 Normal, 9 50 191 Rice17, 2h Standard Capillary,"
136,"(Snow Brand, Japan), eaten together 16 Japan 203",48,"(Snow Brand, Japan), eaten together 16 Japan 203 48±8 17 Normal, 9 50 219 Rice17, 2h Standard Capillary,"
136,"(Snow Brand, Japan), milk eaten before rice 16 Japan 203",56,"(Snow Brand, Japan), milk eaten before rice 16 Japan 203 56±7 20 Normal, 9 50 219 Rice17, 2h Standard Capillary,"
137,"(Snow Brand, Japan), milk eaten after rice 16 Japan 2003",55,"(Snow Brand, Japan), milk eaten after rice 16 Japan 2003 55±4 19 Normal, 9 50 219 Rice17, 2h Standard Capillary,"
137,(natto) 16 Japan 2003,56,"(natto) 16 Japan 2003 56±8 20 Normal, 10 50 174 Rice17, 2h Standard Capillary,"
137,paste soup) 16 Japan 2003,61,"paste soup) 16 Japan 2003 61±4 21 Normal, 10 50 160 Rice17, 2h Standard Capillary,"
137,"Kemrakuren, Japan) 16 Japan 2003",69,"Kemrakuren, Japan) 16 Japan 2003 69±10 24 Normal, 9 50 289 Rice17, 2h Standard Capillary,"
137,"(Meiji Dairy, Japan), yoghurt eaten before rice 16 Japan 2003",59,"(Meiji Dairy, Japan), yoghurt eaten before rice 16 Japan 2003 59±7 21 Normal, 10 50 232 Rice17, 2h Standard Capillary,"
137,"(Meiji Dairy, Japan), yoghurt eaten after rice 16 Japan 2003",58,"(Meiji Dairy, Japan), yoghurt eaten after rice 16 Japan 2003 58±6 20 Normal, 10 50 232 Rice17, 2h Standard Capillary,"
137,"pickled cucumber, pickled foods eaten before rice 16 Japan 2003",60,"pickled cucumber, pickled foods eaten before rice 16 Japan 2003 60±8 21 Normal, 9 50 173 Rice17, 2h Standard Capillary,"
137,"pickled cucumber, consumed together 16 Japan 2003",61,"pickled cucumber, consumed together 16 Japan 2003 61±6 21 Normal, 11 50 173 Rice17, 2h Standard Capillary,"
137,soybean (Mitake Food Ind. Japan) 16 Japan 2003,56,"soybean (Mitake Food Ind. Japan) 16 Japan 2003 56±4 20 Normal, 9 50 147 Rice17, 2h Standard Capillary,"
137,(umeboshi) 16 Japan 2003,80,"(umeboshi) 16 Japan 2003 80±13 28 Normal, 10 50 152 Rice17, 2h Standard Capillary,"
137,"2070 WoTao, made from corn and wheat China 2005",65,"2070 WoTao, made from corn and wheat China 2005 65±5 23 Normal, 10 50 NS Glucose, 2h Standard Venous, NS NS 12"
137,"2071 Yoghurt, Yitangping (Beijing Sanyuan Foods, Beijing, China) China 2020",21,"2071 Yoghurt, Yitangping (Beijing Sanyuan Foods, Beijing, China) China 2020 21±4 7 Normal, 11 25 454.5 Glucose, 2h Standard Capillary,"
137,Singapore) Singapore 2015*,55,"Singapore) Singapore 2015* 55±4 19 Normal, 11 50 109.6 Glucose, 2h Standard Capillary,"
137,"2073 Basmati rice pilau, with onion and curry powder UK 2015*",60,"2073 Basmati rice pilau, with onion and curry powder UK 2015* 60±6 21 Normal, 11 50 NS Glucose, 2h Standard Capillary,"
137,2074 Bun Malaysia 2016*,82,"2074 Bun Malaysia 2016* 82±5 29 Normal, 10 50 72 Glucose, 2h Standard Capillary,"
137,2075 Bun with 10% fenugreek Malaysia 2016*,51,"2075 Bun with 10% fenugreek Malaysia 2016* 51±7 18 Normal, 10 50 91.1 Glucose, 2h Standard Capillary,"
137,"(Kawan Food Manufacturing, Malaysia) Malaysia 2019",50,"(Kawan Food Manufacturing, Malaysia) Malaysia 2019 50±3 18 Normal, 10 50 132.3 Glucose, 2h Standard Capillary,"
138,"Chapatti flour, Rank Hovis Ltd., Manchester, UK) UK 2015*",68,"Chapatti flour, Rank Hovis Ltd., Manchester, UK) UK 2015* 68±8 24 Normal, 10 50 NS Glucose, 2h Standard Capillary,"
138,2078 Chapatti UK 2011*,58,"2078 Chapatti UK 2011* 58±6 20 Normal, 10 50 NS Glucose, 2h Standard Capillary,"
138,2079 Chapatti with 4% ß-glucan UK 2011*,55,"2079 Chapatti with 4% ß-glucan UK 2011* 55±5 19 Normal, 10 50 NS Glucose, 2h Standard Capillary,"
138,2080 Chapatti with 8% ß-glucan UK 2011*,52,"2080 Chapatti with 8% ß-glucan UK 2011* 52±10 18 Normal, 10 50 NS Glucose, 2h Standard Capillary,"
138,"2081 Chapati, flatbread Malaysia 2016*",63,"2081 Chapati, flatbread Malaysia 2016* 63±4 22 Normal, 10 50 71.4 Glucose, 2h Standard Capillary,"
138,"2082 Chapati, flatbread with 10% fenugreek Malaysia 2016*",43,"2082 Chapati, flatbread with 10% fenugreek Malaysia 2016* 43±5 15 Normal, 10 50 74 Glucose, 2h Standard Capillary,"
138,microwave for 25 sec Australia 2013,71,"microwave for 25 sec Australia 2013 71±5 25 Normal, 10 50 117.9 Glucose, 2h Standard Capillary,"
138,"(Kawan Food Manufacturing, Malaysia) Malaysia 2019",53,"(Kawan Food Manufacturing, Malaysia) Malaysia 2019 53±5 19 Normal, 10 50 125.3 Glucose, 2h Standard Capillary,"
138,India 2019*,59,"India 2019* 59±5 21 Normal, 15 50 73.5 Glucose, 2h Standard Capillary,"
138,2086 Rice dosa India 2018*,76,"2086 Rice dosa India 2018* 76±5 27 Normal, 19 50 193 Glucose, 2h Standard Capillary,"
138,2087 Rice idli (commercially available dry mix) India 2018*,85,"2087 Rice idli (commercially available dry mix) India 2018* 85±4 30 Normal, 19 50 162 Glucose, 2h Standard Capillary,"
